release_no,data_type,category,subfolder,file_name,relative_path,file_size_bytes,file_status,geographic_level_detected,sex_available,age_available,notes
1,health_checkup_exam,07_特定健診 検査,年度末年齢での集計\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（シェイエ分類：S）　都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\年度末年齢での集計\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（シェイエ分類：S）　都道府県別性年齢階級別分布.xlsx,61424,exists,prefecture,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,A_基本診療料,入院基本料_性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\A_基本診療料\入院基本料_性年齢別算定回数.xlsx,84502,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,A_基本診療料,入院基本料_都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\A_基本診療料\入院基本料_都道府県別算定回数.xlsx,97246,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,A_基本診療料,入院基本料等加算_性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\A_基本診療料\入院基本料等加算_性年齢別算定回数.xlsx,58297,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,A_基本診療料,入院基本料等加算_都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\A_基本診療料\入院基本料等加算_都道府県別算定回数.xlsx,66645,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,A_基本診療料,初再診料_性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\A_基本診療料\初再診料_性年齢別算定回数.xlsx,43247,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,A_基本診療料,初再診料_都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\A_基本診療料\初再診料_都道府県別算定回数.xlsx,51778,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,A_基本診療料,特定入院料_性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\A_基本診療料\特定入院料_性年齢別算定回数.xlsx,91141,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,A_基本診療料,特定入院料_都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\A_基本診療料\特定入院料_都道府県別算定回数.xlsx,106681,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,B_医学管理等,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\B_医学管理等\性年齢別算定回数.xlsx,80409,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,B_医学管理等,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\B_医学管理等\都道府県別算定回数.xlsx,95854,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,C_在宅医療,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\C_在宅医療\性年齢別算定回数.xlsx,78326,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,C_在宅医療,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\C_在宅医療\都道府県別算定回数.xlsx,91825,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,D_検査,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\D_検査\性年齢別算定回数.xlsx,757674,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,D_検査,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\D_検査\都道府県別算定回数.xlsx,887084,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,E_画像診断,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\E_画像診断\性年齢別算定回数.xlsx,107728,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,E_画像診断,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\E_画像診断\都道府県別算定回数.xlsx,122777,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,F_投薬,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\F_投薬\性年齢別算定回数.xlsx,31799,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,F_投薬,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\F_投薬\都道府県別算定回数.xlsx,35325,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,G_注射,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\G_注射\性年齢別算定回数.xlsx,50026,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,G_注射,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\G_注射\都道府県別算定回数.xlsx,57258,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,H_リハビリテーション,性年齢別算定回数／単位数.xlsx,01_医科診療行為（算定回数）\H_リハビリテーション\性年齢別算定回数／単位数.xlsx,46100,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,H_リハビリテーション,都道府県別算定回数／単位数.xlsx,01_医科診療行為（算定回数）\H_リハビリテーション\都道府県別算定回数／単位数.xlsx,52714,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,I_精神科専門療法料,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\I_精神科専門療法料\性年齢別算定回数.xlsx,52908,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,I_精神科専門療法料,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\I_精神科専門療法料\都道府県別算定回数.xlsx,59658,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,J_処置,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\J_処置\性年齢別算定回数.xlsx,212342,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,J_処置,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\J_処置\都道府県別算定回数.xlsx,249820,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,K_手術,款別性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\K_手術\款別性年齢別算定回数.xlsx,872718,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,K_手術,款別都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\K_手術\款別都道府県別算定回数.xlsx,1026332,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,L_麻酔,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\L_麻酔\性年齢別算定回数.xlsx,85940,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,L_麻酔,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\L_麻酔\都道府県別算定回数.xlsx,97608,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,M_放射線治療,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\M_放射線治療\性年齢別算定回数.xlsx,50745,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,M_放射線治療,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\M_放射線治療\都道府県別算定回数.xlsx,57856,exists,prefecture,unknown,unknown,
2,medical_acts_count,01_医科診療行為（算定回数）,N_病理診断,性年齢別算定回数.xlsx,01_医科診療行為（算定回数）\N_病理診断\性年齢別算定回数.xlsx,37179,exists,sex_age_national,yes,yes,
2,medical_acts_count,01_医科診療行為（算定回数）,N_病理診断,都道府県別算定回数.xlsx,01_医科診療行為（算定回数）\N_病理診断\都道府県別算定回数.xlsx,41842,exists,prefecture,unknown,unknown,
2,dental_acts_count,02_歯科診療行為（算定回数）,A_基本診療料,初再診料_性年齢別算定回数.xlsx,02_歯科診療行為（算定回数）\A_基本診療料\初再診料_性年齢別算定回数.xlsx,17111,exists,sex_age_national,yes,yes,
2,dental_acts_count,02_歯科診療行為（算定回数）,A_基本診療料,初再診料_都道府県別算定回数.xlsx,02_歯科診療行為（算定回数）\A_基本診療料\初再診料_都道府県別算定回数.xlsx,18545,exists,prefecture,unknown,unknown,
2,dental_acts_count,02_歯科診療行為（算定回数）,B_医学管理等,性年齢別算定回数.xlsx,02_歯科診療行為（算定回数）\B_医学管理等\性年齢別算定回数.xlsx,32945,exists,sex_age_national,yes,yes,
2,dental_acts_count,02_歯科診療行為（算定回数）,B_医学管理等,都道府県別算定回数.xlsx,02_歯科診療行為（算定回数）\B_医学管理等\都道府県別算定回数.xlsx,36500,exists,prefecture,unknown,unknown,
2,dental_acts_count,02_歯科診療行為（算定回数）,C_在宅医療,性年齢別算定回数.xlsx,02_歯科診療行為（算定回数）\C_在宅医療\性年齢別算定回数.xlsx,15203,exists,sex_age_national,yes,yes,
2,dental_acts_count,02_歯科診療行為（算定回数）,C_在宅医療,都道府県別算定回数.xlsx,02_歯科診療行為（算定回数）\C_在宅医療\都道府県別算定回数.xlsx,16427,exists,prefecture,unknown,unknown,
2,dental_diseases,04_歯科傷病,,性年齢別　傷病件数.xlsx,04_歯科傷病\性年齢別　傷病件数.xlsx,47645,exists,sex_age_national,yes,yes,
2,dental_diseases,04_歯科傷病,,都道府県別　傷病件数.xlsx,04_歯科傷病\都道府県別　傷病件数.xlsx,54686,exists,prefecture,unknown,unknown,
2,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【内服】入院_性年齢別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【内服】入院_性年齢別薬効分類別数量.xlsx,1593877,exists,sex_age_national,yes,yes,
